datetime,timestamp,cpu_cu,pixel_x
2026-02-02 03:51:59,1770000719,0.0228,118.497
2026-02-02 03:52:19,1770000739,0.0228,118.707
2026-02-02 03:52:40,1770000760,0.0237,118.918
2026-02-02 03:52:59,1770000779,0.0237,119.128
2026-02-02 03:53:19,1770000799,0.0237,119.338
2026-02-02 03:53:40,1770000820,0.0213,119.549
2026-02-02 03:54:00,1770000840,0.0213,119.759
2026-02-02 03:54:19,1770000859,0.0213,119.969
2026-02-02 03:54:39,1770000879,0.0216,120.179
2026-02-02 03:55:00,1770000900,0.0218,120.39
2026-02-02 03:55:20,1770000920,0.0221,120.6
2026-02-02 03:55:39,1770000939,0.0228,120.81
2026-02-02 03:55:59,1770000959,0.0228,121.02
2026-02-02 03:56:20,1770000980,0.0228,121.231
2026-02-02 03:56:40,1770001000,0.0223,121.441
2026-02-02 03:56:59,1770001019,0.0223,121.651
2026-02-02 03:57:19,1770001039,0.0223,121.861
2026-02-02 03:57:40,1770001060,0.0228,122.072
2026-02-02 03:57:59,1770001079,0.023,122.282
2026-02-02 03:58:19,1770001099,0.0232,122.492
2026-02-02 03:58:40,1770001120,0.0237,122.703
2026-02-02 03:59:00,1770001140,0.0237,122.913
2026-02-02 03:59:19,1770001159,0.0237,123.123
2026-02-02 03:59:39,1770001179,0.0218,123.333
2026-02-02 04:00:00,1770001200,0.0218,123.544
2026-02-02 04:00:20,1770001220,0.0218,123.754
2026-02-02 04:00:39,1770001239,0.024,123.964
2026-02-02 04:00:59,1770001259,0.024,124.174
2026-02-02 04:01:20,1770001280,0.024,124.385
2026-02-02 04:01:40,1770001300,0.0229,124.595
2026-02-02 04:01:59,1770001319,0.0227,124.805
2026-02-02 04:02:19,1770001339,0.0224,125.015
2026-02-02 04:02:40,1770001360,0.0224,125.226
2026-02-02 04:03:00,1770001380,0.0223,125.436
2026-02-02 04:03:19,1770001399,0.0222,125.646
2026-02-02 04:03:40,1770001420,0.0221,125.857
2026-02-02 04:04:00,1770001440,0.022,126.067
2026-02-02 04:04:19,1770001459,0.0219,126.277
2026-02-02 04:04:39,1770001479,0.0215,126.487
2026-02-02 04:05:00,1770001500,0.0215,126.698
2026-02-02 04:05:20,1770001520,0.0215,126.908
2026-02-02 04:05:39,1770001539,0.0215,127.118
2026-02-02 04:05:59,1770001559,0.0215,127.328
2026-02-02 04:06:20,1770001580,0.0215,127.539
2026-02-02 04:06:40,1770001600,0.0215,127.749
2026-02-02 04:06:59,1770001619,0.0215,127.959
2026-02-02 04:07:19,1770001639,0.0215,128.169
2026-02-02 04:07:40,1770001660,0.0237,128.38
2026-02-02 04:08:00,1770001680,0.0237,128.59
2026-02-02 04:08:19,1770001699,0.0237,128.8
2026-02-02 04:08:40,1770001720,0.0224,129.011
2026-02-02 04:09:00,1770001740,0.022,129.221
2026-02-02 04:09:19,1770001759,0.0216,129.431
2026-02-02 04:09:39,1770001779,0.0212,129.641
2026-02-02 04:10:00,1770001800,0.0212,129.852
2026-02-02 04:10:20,1770001820,0.0212,130.062
2026-02-02 04:10:39,1770001839,0.0214,130.272
2026-02-02 04:10:59,1770001859,0.0217,130.482
2026-02-02 04:11:20,1770001880,0.0219,130.693
2026-02-02 04:11:40,1770001900,0.0225,130.903
2026-02-02 04:11:59,1770001919,0.0225,131.113
2026-02-02 04:12:19,1770001939,0.0225,131.323
2026-02-02 04:12:40,1770001960,0.0218,131.534
2026-02-02 04:13:00,1770001980,0.0218,131.744
2026-02-02 04:13:19,1770001999,0.0218,131.954
2026-02-02 04:13:40,1770002020,0.0238,132.165
2026-02-02 04:14:00,1770002040,0.0238,132.375
2026-02-02 04:14:19,1770002059,0.0238,132.585
2026-02-02 04:14:39,1770002079,0.0238,132.795
2026-02-02 04:15:00,1770002100,0.0237,133.006
2026-02-02 04:15:20,1770002120,0.0236,133.216
2026-02-02 04:15:39,1770002139,0.0225,133.426
2026-02-02 04:15:59,1770002159,0.0225,133.636
2026-02-02 04:16:20,1770002180,0.0225,133.847
2026-02-02 04:16:40,1770002200,0.0228,134.057
2026-02-02 04:16:59,1770002219,0.0228,134.267
2026-02-02 04:17:19,1770002239,0.0228,134.477
2026-02-02 04:17:40,1770002260,0.0223,134.688
2026-02-02 04:18:00,1770002280,0.0223,134.898
2026-02-02 04:18:19,1770002299,0.0223,135.108
2026-02-02 04:18:39,1770002319,0.0228,135.318
2026-02-02 04:19:00,1770002340,0.023,135.529
2026-02-02 04:19:19,1770002359,0.0232,135.739
2026-02-02 04:19:39,1770002379,0.0233,135.949
2026-02-02 04:20:00,1770002400,0.0235,136.16
2026-02-02 04:20:20,1770002420,0.0237,136.37
2026-02-02 04:20:39,1770002439,0.024,136.58
2026-02-02 04:20:59,1770002459,0.024,136.79
2026-02-02 04:21:20,1770002480,0.024,137.001
2026-02-02 04:21:40,1770002500,0.0233,137.211
2026-02-02 04:21:59,1770002519,0.0228,137.421
2026-02-02 04:22:19,1770002539,0.0223,137.631
2026-02-02 04:22:40,1770002560,0.021,137.842
2026-02-02 04:23:00,1770002580,0.021,138.052
2026-02-02 04:23:19,1770002599,0.021,138.262
2026-02-02 04:23:39,1770002619,0.023,138.472
2026-02-02 04:24:00,1770002640,0.023,138.683
2026-02-02 04:24:19,1770002659,0.023,138.893
2026-02-02 04:24:39,1770002679,0.0222,139.103
2026-02-02 04:25:00,1770002700,0.0222,139.314
2026-02-02 04:25:20,1770002720,0.0222,139.524
2026-02-02 04:25:39,1770002739,0.0222,139.734
2026-02-02 04:25:59,1770002759,0.0222,139.944
2026-02-02 04:26:20,1770002780,0.0222,140.155
2026-02-02 04:26:40,1770002800,0.0222,140.365
2026-02-02 04:26:59,1770002819,0.0222,140.575
2026-02-02 04:27:19,1770002839,0.0222,140.785
2026-02-02 04:27:40,1770002860,0.0224,140.996
2026-02-02 04:28:00,1770002880,0.0227,141.206
2026-02-02 04:28:19,1770002899,0.0229,141.416
2026-02-02 04:28:39,1770002919,0.0235,141.626
2026-02-02 04:29:00,1770002940,0.0235,141.837
2026-02-02 04:29:19,1770002959,0.0235,142.047
2026-02-02 04:29:39,1770002979,0.0234,142.257
2026-02-02 04:30:00,1770003000,0.0232,142.468
2026-02-02 04:30:20,1770003020,0.0229,142.678
2026-02-02 04:30:39,1770003039,0.022,142.888
2026-02-02 04:30:59,1770003059,0.022,143.098
2026-02-02 04:31:20,1770003080,0.022,143.309
2026-02-02 04:31:40,1770003100,0.0227,143.519
2026-02-02 04:31:59,1770003119,0.023,143.729
2026-02-02 04:32:19,1770003139,0.0233,143.939
2026-02-02 04:32:40,1770003160,0.0238,144.15
2026-02-02 04:33:00,1770003180,0.0238,144.36
2026-02-02 04:33:19,1770003199,0.0238,144.57
2026-02-02 04:33:39,1770003219,0.0233,144.78
2026-02-02 04:34:00,1770003240,0.0233,144.991
2026-02-02 04:34:20,1770003260,0.0233,145.201
2026-02-02 04:34:39,1770003279,0.0233,145.411
2026-02-02 04:35:00,1770003300,0.0233,145.622
2026-02-02 04:35:20,1770003320,0.0233,145.832
2026-02-02 04:35:39,1770003339,0.0231,146.042
2026-02-02 04:35:59,1770003359,0.023,146.252
2026-02-02 04:36:20,1770003380,0.0229,146.463
2026-02-02 04:36:40,1770003400,0.0226,146.673
2026-02-02 04:36:59,1770003419,0.0225,146.883
2026-02-02 04:37:19,1770003439,0.0224,147.093
2026-02-02 04:37:40,1770003460,0.0223,147.304
2026-02-02 04:38:00,1770003480,0.0223,147.514
2026-02-02 04:38:19,1770003499,0.0223,147.724
2026-02-02 04:38:39,1770003519,0.024,147.934
2026-02-02 04:39:00,1770003540,0.024,148.145
2026-02-02 04:39:20,1770003560,0.024,148.355
2026-02-02 04:39:39,1770003579,0.0212,148.565
2026-02-02 04:40:00,1770003600,0.0212,148.776
2026-02-02 04:40:20,1770003620,0.0212,148.986
2026-02-02 04:40:39,1770003639,0.0232,149.196
2026-02-02 04:40:59,1770003659,0.0232,149.406
2026-02-02 04:41:20,1770003680,0.0232,149.617
2026-02-02 04:41:40,1770003700,0.0221,149.827
2026-02-02 04:41:59,1770003719,0.0217,150.037
2026-02-02 04:42:19,1770003739,0.0213,150.247
2026-02-02 04:42:40,1770003760,0.0208,150.458
2026-02-02 04:43:00,1770003780,0.0208,150.668
2026-02-02 04:43:19,1770003799,0.0208,150.878
2026-02-02 04:43:39,1770003819,0.0215,151.088
2026-02-02 04:44:00,1770003840,0.0215,151.299
2026-02-02 04:44:20,1770003860,0.0215,151.509
2026-02-02 04:44:39,1770003879,0.0215,151.719
2026-02-02 04:44:59,1770003899,0.0215,151.929
2026-02-02 04:45:20,1770003920,0.0215,152.14
2026-02-02 04:45:39,1770003939,0.0224,152.35
2026-02-02 04:45:59,1770003959,0.0227,152.56
2026-02-02 04:46:20,1770003980,0.0229,152.771
2026-02-02 04:46:40,1770004000,0.023,152.981
2026-02-02 04:46:59,1770004019,0.023,153.191
2026-02-02 04:47:19,1770004039,0.023,153.401
2026-02-02 04:47:40,1770004060,0.0229,153.612
2026-02-02 04:48:00,1770004080,0.0228,153.822
2026-02-02 04:48:19,1770004099,0.0227,154.032
2026-02-02 04:48:39,1770004119,0.0222,154.242
2026-02-02 04:49:00,1770004140,0.0222,154.453
2026-02-02 04:49:20,1770004160,0.0222,154.663
2026-02-02 04:49:39,1770004179,0.0222,154.873
2026-02-02 04:49:59,1770004199,0.0222,155.083
2026-02-02 04:50:20,1770004220,0.0222,155.294
2026-02-02 04:50:39,1770004239,0.0228,155.504
2026-02-02 04:50:59,1770004259,0.023,155.714
2026-02-02 04:51:20,1770004280,0.0232,155.925
2026-02-02 04:51:40,1770004300,0.0235,156.135
2026-02-02 04:51:59,1770004319,0.0235,156.345
2026-02-02 04:52:19,1770004339,0.0235,156.555
2026-02-02 04:52:40,1770004360,0.0213,156.766
2026-02-02 04:53:00,1770004380,0.0213,156.976
2026-02-02 04:53:19,1770004399,0.0213,157.186
2026-02-02 04:53:39,1770004419,0.0218,157.396
2026-02-02 04:54:00,1770004440,0.0218,157.607
2026-02-02 04:54:20,1770004460,0.0218,157.817
2026-02-02 04:54:39,1770004479,0.0215,158.027
2026-02-02 04:54:59,1770004499,0.0215,158.237
2026-02-02 04:55:20,1770004520,0.0215,158.448
2026-02-02 04:55:39,1770004539,0.0228,158.658
2026-02-02 04:55:59,1770004559,0.0228,158.868
2026-02-02 04:56:20,1770004580,0.0228,159.079
2026-02-02 04:56:40,1770004600,0.0227,159.289
2026-02-02 04:56:59,1770004619,0.0227,159.499
2026-02-02 04:57:19,1770004639,0.0226,159.709
2026-02-02 04:57:40,1770004660,0.0223,159.92
2026-02-02 04:58:00,1770004680,0.0223,160.13
2026-02-02 04:58:19,1770004699,0.0223,160.34
2026-02-02 04:58:39,1770004719,0.0227,160.55
2026-02-02 04:59:00,1770004740,0.0228,160.761
2026-02-02 04:59:20,1770004760,0.0229,160.971
2026-02-02 04:59:39,1770004779,0.0229,161.181
2026-02-02 04:59:59,1770004799,0.023,161.391
2026-02-02 05:00:20,1770004820,0.0231,161.602
2026-02-02 05:00:40,1770004840,0.0233,161.812
2026-02-02 05:00:59,1770004859,0.0233,162.022
2026-02-02 05:01:20,1770004880,0.0233,162.233
2026-02-02 05:01:40,1770004900,0.0224,162.443
2026-02-02 05:01:59,1770004919,0.0222,162.653
2026-02-02 05:02:19,1770004939,0.0219,162.863
2026-02-02 05:02:40,1770004960,0.0217,163.074
2026-02-02 05:03:00,1770004980,0.0217,163.284
2026-02-02 05:03:19,1770004999,0.0217,163.494
2026-02-02 05:03:39,1770005019,0.0218,163.704
2026-02-02 05:04:00,1770005040,0.022,163.915
2026-02-02 05:04:20,1770005060,0.0222,164.125
2026-02-02 05:04:39,1770005079,0.0232,164.335
2026-02-02 05:04:59,1770005099,0.0232,164.545
2026-02-02 05:05:20,1770005120,0.0232,164.756
2026-02-02 05:05:40,1770005140,0.0227,164.966
2026-02-02 05:05:59,1770005159,0.0227,165.176
2026-02-02 05:06:20,1770005180,0.0227,165.387
2026-02-02 05:06:40,1770005200,0.0242,165.597
2026-02-02 05:06:59,1770005219,0.0242,165.807
2026-02-02 05:07:19,1770005239,0.0242,166.017
2026-02-02 05:07:40,1770005260,0.0222,166.228
2026-02-02 05:08:00,1770005280,0.0222,166.438
2026-02-02 05:08:19,1770005299,0.0222,166.648
2026-02-02 05:08:39,1770005319,0.0225,166.858
2026-02-02 05:09:00,1770005340,0.0225,167.069
2026-02-02 05:09:20,1770005360,0.0225,167.279
2026-02-02 05:09:39,1770005379,0.022,167.489
2026-02-02 05:09:59,1770005399,0.022,167.699
2026-02-02 05:10:20,1770005420,0.022,167.91
2026-02-02 05:10:40,1770005440,0.0223,168.12
2026-02-02 05:10:59,1770005459,0.0225,168.33
2026-02-02 05:11:20,1770005480,0.0227,168.541
2026-02-02 05:11:40,1770005500,0.023,168.751
2026-02-02 05:11:59,1770005519,0.023,168.961
2026-02-02 05:12:19,1770005539,0.023,169.171
2026-02-02 05:12:40,1770005560,0.0227,169.382
2026-02-02 05:13:00,1770005580,0.0225,169.592
2026-02-02 05:13:19,1770005599,0.0222,169.802
2026-02-02 05:13:39,1770005619,0.0215,170.012
2026-02-02 05:14:00,1770005640,0.0215,170.223
2026-02-02 05:14:20,1770005660,0.0215,170.433
2026-02-02 05:14:39,1770005679,0.0228,170.643
2026-02-02 05:14:59,1770005699,0.023,170.853
2026-02-02 05:15:20,1770005720,0.0232,171.064
2026-02-02 05:15:40,1770005740,0.0233,171.274
2026-02-02 05:15:59,1770005759,0.0233,171.484
2026-02-02 05:16:19,1770005779,0.0233,171.694
2026-02-02 05:16:40,1770005800,0.0223,171.905
2026-02-02 05:16:59,1770005819,0.0223,172.115
2026-02-02 05:17:19,1770005839,0.0223,172.325
2026-02-02 05:17:40,1770005860,0.0223,172.536
2026-02-02 05:18:00,1770005880,0.0223,172.746
2026-02-02 05:18:19,1770005899,0.0223,172.956
2026-02-02 05:18:39,1770005919,0.0225,173.166
2026-02-02 05:19:00,1770005940,0.0227,173.377
2026-02-02 05:19:20,1770005960,0.0228,173.587
2026-02-02 05:19:39,1770005979,0.0231,173.797
2026-02-02 05:19:59,1770005999,0.0232,174.007
2026-02-02 05:20:20,1770006020,0.0233,174.218
2026-02-02 05:20:40,1770006040,0.0233,174.428
2026-02-02 05:20:59,1770006059,0.0233,174.638
2026-02-02 05:21:19,1770006079,0.0234,174.848
2026-02-02 05:21:40,1770006100,0.0235,175.059
2026-02-02 05:21:59,1770006119,0.0235,175.269
2026-02-02 05:22:19,1770006139,0.0235,175.479
2026-02-02 05:22:40,1770006160,0.0224,175.69
2026-02-02 05:23:00,1770006180,0.0223,175.9
2026-02-02 05:23:19,1770006199,0.0222,176.11
2026-02-02 05:23:39,1770006219,0.0222,176.32
2026-02-02 05:24:00,1770006240,0.0222,176.531
2026-02-02 05:24:20,1770006260,0.0222,176.741
2026-02-02 05:24:39,1770006279,0.0235,176.951
2026-02-02 05:24:59,1770006299,0.0235,177.161
2026-02-02 05:25:20,1770006320,0.0235,177.372
2026-02-02 05:25:40,1770006340,0.0226,177.582
2026-02-02 05:25:59,1770006359,0.0222,177.792
2026-02-02 05:26:19,1770006379,0.0218,178.002
2026-02-02 05:26:40,1770006400,0.021,178.213
2026-02-02 05:26:59,1770006419,0.021,178.423
2026-02-02 05:27:19,1770006439,0.021,178.633
2026-02-02 05:27:40,1770006460,0.0213,178.844
2026-02-02 05:28:00,1770006480,0.0215,179.054
2026-02-02 05:28:19,1770006499,0.0218,179.264
2026-02-02 05:28:39,1770006519,0.0225,179.474
2026-02-02 05:29:00,1770006540,0.0225,179.685
2026-02-02 05:29:20,1770006560,0.0225,179.895
2026-02-02 05:29:39,1770006579,0.0218,180.105
2026-02-02 05:29:59,1770006599,0.0218,180.315
2026-02-02 05:30:20,1770006620,0.0218,180.526
2026-02-02 05:30:40,1770006640,0.0237,180.736
2026-02-02 05:30:59,1770006659,0.0237,180.946
2026-02-02 05:31:19,1770006679,0.0237,181.156
2026-02-02 05:31:40,1770006700,0.0234,181.367
2026-02-02 05:32:00,1770006720,0.0232,181.577
2026-02-02 05:32:19,1770006739,0.023,181.787
2026-02-02 05:32:40,1770006760,0.0226,181.998
2026-02-02 05:33:00,1770006780,0.0225,182.208
2026-02-02 05:33:19,1770006799,0.0224,182.418
2026-02-02 05:33:39,1770006819,0.0223,182.628
2026-02-02 05:34:00,1770006840,0.0223,182.839
2026-02-02 05:34:20,1770006860,0.0223,183.049
2026-02-02 05:34:39,1770006879,0.023,183.259
2026-02-02 05:34:59,1770006899,0.023,183.469
2026-02-02 05:35:20,1770006920,0.023,183.68
2026-02-02 05:35:40,1770006940,0.0227,183.89
2026-02-02 05:35:59,1770006959,0.0225,184.1
2026-02-02 05:36:19,1770006979,0.0223,184.31
2026-02-02 05:36:40,1770007000,0.0217,184.521
2026-02-02 05:37:00,1770007020,0.0217,184.731
2026-02-02 05:37:19,1770007039,0.0217,184.941
2026-02-02 05:37:40,1770007060,0.0221,185.152
2026-02-02 05:38:00,1770007080,0.0223,185.362
2026-02-02 05:38:19,1770007099,0.0226,185.572
2026-02-02 05:38:39,1770007119,0.0233,185.782
2026-02-02 05:39:00,1770007140,0.0233,185.993
2026-02-02 05:39:20,1770007160,0.0233,186.203
2026-02-02 05:39:39,1770007179,0.0218,186.413
2026-02-02 05:39:59,1770007199,0.0218,186.623
2026-02-02 05:40:20,1770007220,0.0218,186.834
2026-02-02 05:40:40,1770007240,0.0228,187.044
2026-02-02 05:40:59,1770007259,0.0228,187.254
2026-02-02 05:41:19,1770007279,0.0228,187.464
2026-02-02 05:41:40,1770007300,0.0227,187.675
2026-02-02 05:42:00,1770007320,0.0225,187.885
2026-02-02 05:42:19,1770007339,0.0223,188.095
2026-02-02 05:42:40,1770007360,0.0217,188.306
2026-02-02 05:43:00,1770007380,0.0217,188.516
2026-02-02 05:43:19,1770007399,0.0217,188.726
2026-02-02 05:43:39,1770007419,0.0221,188.936
2026-02-02 05:44:00,1770007440,0.0223,189.147
2026-02-02 05:44:20,1770007460,0.0226,189.357
2026-02-02 05:44:39,1770007479,0.0232,189.567
2026-02-02 05:44:59,1770007499,0.0232,189.777
2026-02-02 05:45:20,1770007520,0.0232,189.988
2026-02-02 05:45:40,1770007540,0.0225,190.198
2026-02-02 05:45:59,1770007559,0.0225,190.408
2026-02-02 05:46:19,1770007579,0.0225,190.618
2026-02-02 05:46:40,1770007600,0.0227,190.829
2026-02-02 05:47:00,1770007620,0.0227,191.039
2026-02-02 05:47:19,1770007639,0.0227,191.249
2026-02-02 05:47:39,1770007659,0.0212,191.459
2026-02-02 05:48:00,1770007680,0.0212,191.67
2026-02-02 05:48:19,1770007699,0.0212,191.88
2026-02-02 05:48:39,1770007719,0.0214,192.09
2026-02-02 05:49:00,1770007740,0.0218,192.301
2026-02-02 05:49:20,1770007760,0.0222,192.511
2026-02-02 05:49:39,1770007779,0.0231,192.721
2026-02-02 05:49:59,1770007799,0.0235,192.931
2026-02-02 05:50:20,1770007820,0.0239,193.142
2026-02-02 05:50:40,1770007840,0.0242,193.352
2026-02-02 05:50:59,1770007859,0.0242,193.562
2026-02-02 05:51:19,1770007879,0.0242,193.772
2026-02-02 05:51:40,1770007900,0.0233,193.983
2026-02-02 05:52:00,1770007920,0.0233,194.193
2026-02-02 05:52:19,1770007939,0.0233,194.403
2026-02-02 05:52:39,1770007959,0.0238,194.613
2026-02-02 05:53:00,1770007980,0.0238,194.824
2026-02-02 05:53:19,1770007999,0.0238,195.034
2026-02-02 05:53:39,1770008019,0.0218,195.244
2026-02-02 05:54:00,1770008040,0.0218,195.455
2026-02-02 05:54:20,1770008060,0.0218,195.665
2026-02-02 05:54:39,1770008079,0.0221,195.875
2026-02-02 05:54:59,1770008099,0.0223,196.085
2026-02-02 05:55:20,1770008120,0.0226,196.296
2026-02-02 05:55:40,1770008140,0.0235,196.506
2026-02-02 05:55:59,1770008159,0.0235,196.716
2026-02-02 05:56:19,1770008179,0.0235,196.926
2026-02-02 05:56:40,1770008200,0.023,197.137
2026-02-02 05:57:00,1770008220,0.0227,197.347
2026-02-02 05:57:19,1770008239,0.0224,197.557
2026-02-02 05:57:39,1770008259,0.0217,197.767
2026-02-02 05:58:00,1770008280,0.0217,197.978
2026-02-02 05:58:19,1770008299,0.0217,198.188
2026-02-02 05:58:39,1770008319,0.022,198.398
2026-02-02 05:59:00,1770008340,0.0223,198.609
2026-02-02 05:59:20,1770008360,0.0227,198.819
2026-02-02 05:59:39,1770008379,0.0238,199.029
2026-02-02 05:59:59,1770008399,0.0238,199.239
2026-02-02 06:00:20,1770008420,0.0238,199.45
2026-02-02 06:00:40,1770008440,0.0223,199.66
2026-02-02 06:00:59,1770008459,0.0223,199.87
2026-02-02 06:01:19,1770008479,0.0223,200.08
2026-02-02 06:01:40,1770008500,0.023,200.291
2026-02-02 06:02:00,1770008520,0.023,200.501
2026-02-02 06:02:19,1770008539,0.023,200.711
2026-02-02 06:02:39,1770008559,0.0222,200.921
2026-02-02 06:03:00,1770008580,0.0222,201.132
2026-02-02 06:03:20,1770008600,0.0222,201.342
2026-02-02 06:03:39,1770008619,0.0223,201.552
2026-02-02 06:04:00,1770008640,0.0225,201.763
2026-02-02 06:04:20,1770008660,0.0227,201.973
2026-02-02 06:04:39,1770008679,0.0237,202.183
2026-02-02 06:04:59,1770008699,0.0237,202.393
2026-02-02 06:05:20,1770008720,0.0237,202.604
2026-02-02 06:05:40,1770008740,0.0232,202.814
2026-02-02 06:05:59,1770008759,0.023,203.024
2026-02-02 06:06:19,1770008779,0.0228,203.234
2026-02-02 06:06:40,1770008800,0.0227,203.445
2026-02-02 06:07:00,1770008820,0.0227,203.655
2026-02-02 06:07:19,1770008839,0.0227,203.865
2026-02-02 06:07:39,1770008859,0.0228,204.075
2026-02-02 06:08:00,1770008880,0.0228,204.286
2026-02-02 06:08:20,1770008900,0.0229,204.496
2026-02-02 06:08:39,1770008919,0.0229,204.706
2026-02-02 06:09:00,1770008940,0.023,204.917
2026-02-02 06:09:20,1770008960,0.0231,205.127
2026-02-02 06:09:39,1770008979,0.0232,205.337
2026-02-02 06:09:59,1770008999,0.0232,205.547
2026-02-02 06:10:20,1770009020,0.0232,205.758
2026-02-02 06:10:40,1770009040,0.0227,205.968
2026-02-02 06:10:59,1770009059,0.0225,206.178
2026-02-02 06:11:19,1770009079,0.0223,206.388
2026-02-02 06:11:40,1770009100,0.0222,206.599
2026-02-02 06:12:00,1770009120,0.0222,206.809
2026-02-02 06:12:19,1770009139,0.0222,207.019
2026-02-02 06:12:39,1770009159,0.0222,207.229
2026-02-02 06:13:00,1770009180,0.0222,207.44
2026-02-02 06:13:20,1770009200,0.0222,207.65
2026-02-02 06:13:39,1770009219,0.0223,207.86
2026-02-02 06:14:00,1770009240,0.0223,208.071
2026-02-02 06:14:20,1770009260,0.0223,208.281
2026-02-02 06:14:39,1770009279,0.0212,208.491
2026-02-02 06:14:59,1770009299,0.0212,208.701
2026-02-02 06:15:20,1770009320,0.0212,208.912
2026-02-02 06:15:40,1770009340,0.023,209.122
2026-02-02 06:15:59,1770009359,0.023,209.332
2026-02-02 06:16:19,1770009379,0.023,209.542
2026-02-02 06:16:40,1770009400,0.0227,209.753
2026-02-02 06:17:00,1770009420,0.0225,209.963
2026-02-02 06:17:19,1770009439,0.0223,210.173
2026-02-02 06:17:39,1770009459,0.0218,210.383
2026-02-02 06:18:00,1770009480,0.0218,210.594
2026-02-02 06:18:20,1770009500,0.0218,210.804
2026-02-02 06:18:39,1770009519,0.0218,211.014
2026-02-02 06:18:59,1770009539,0.0218,211.224
2026-02-02 06:19:20,1770009560,0.0218,211.435
2026-02-02 06:19:39,1770009579,0.0238,211.645
2026-02-02 06:19:59,1770009599,0.0238,211.855
2026-02-02 06:20:20,1770009620,0.0238,212.066
2026-02-02 06:20:40,1770009640,0.0227,212.276
2026-02-02 06:20:59,1770009659,0.0227,212.486
2026-02-02 06:21:19,1770009679,0.0227,212.696
2026-02-02 06:21:40,1770009700,0.0228,212.907
2026-02-02 06:22:00,1770009720,0.0228,213.117
2026-02-02 06:22:19,1770009739,0.0228,213.327
2026-02-02 06:22:39,1770009759,0.0223,213.537
2026-02-02 06:23:00,1770009780,0.0223,213.748
2026-02-02 06:23:20,1770009800,0.0223,213.958
2026-02-02 06:23:39,1770009819,0.0223,214.168
2026-02-02 06:23:59,1770009839,0.0223,214.378
2026-02-02 06:24:20,1770009860,0.0223,214.589
2026-02-02 06:24:39,1770009879,0.0225,214.799
2026-02-02 06:24:59,1770009899,0.0225,215.009
2026-02-02 06:25:20,1770009920,0.0225,215.22
2026-02-02 06:25:40,1770009940,0.0225,215.43
2026-02-02 06:25:59,1770009959,0.0225,215.64
2026-02-02 06:26:19,1770009979,0.0225,215.85
2026-02-02 06:26:40,1770010000,0.0218,216.061
2026-02-02 06:27:00,1770010020,0.0218,216.271
2026-02-02 06:27:19,1770010039,0.0218,216.481
2026-02-02 06:27:39,1770010059,0.0222,216.691
2026-02-02 06:28:00,1770010080,0.0225,216.902
2026-02-02 06:28:20,1770010100,0.0228,217.112
2026-02-02 06:28:39,1770010119,0.0237,217.322
2026-02-02 06:28:59,1770010139,0.0237,217.532
2026-02-02 06:29:20,1770010160,0.0237,217.743
2026-02-02 06:29:40,1770010180,0.0232,217.953
2026-02-02 06:29:59,1770010199,0.0232,218.163
2026-02-02 06:30:20,1770010220,0.0232,218.374
2026-02-02 06:30:40,1770010240,0.0233,218.584
2026-02-02 06:30:59,1770010259,0.0233,218.794
2026-02-02 06:31:19,1770010279,0.0233,219.004
2026-02-02 06:31:40,1770010300,0.0226,219.215
2026-02-02 06:32:00,1770010320,0.0223,219.425
2026-02-02 06:32:19,1770010339,0.0221,219.635
2026-02-02 06:32:39,1770010359,0.022,219.845
2026-02-02 06:33:00,1770010380,0.022,220.056
2026-02-02 06:33:20,1770010400,0.022,220.266
2026-02-02 06:33:39,1770010419,0.0228,220.476
2026-02-02 06:33:59,1770010439,0.0228,220.686
2026-02-02 06:34:20,1770010460,0.0228,220.897
2026-02-02 06:34:40,1770010480,0.0217,221.107
2026-02-02 06:34:59,1770010499,0.0217,221.317
2026-02-02 06:35:20,1770010520,0.0217,221.528
2026-02-02 06:35:40,1770010540,0.0222,221.738
2026-02-02 06:35:59,1770010559,0.0222,221.948
2026-02-02 06:36:19,1770010579,0.0222,222.158
2026-02-02 06:36:40,1770010600,0.0215,222.369
2026-02-02 06:37:00,1770010620,0.0215,222.579
2026-02-02 06:37:19,1770010639,0.0215,222.789
2026-02-02 06:37:39,1770010659,0.0228,222.999
2026-02-02 06:38:00,1770010680,0.0228,223.21
2026-02-02 06:38:20,1770010700,0.0228,223.42
2026-02-02 06:38:39,1770010719,0.0228,223.63
2026-02-02 06:38:59,1770010739,0.0228,223.84
2026-02-02 06:39:20,1770010760,0.0228,224.051
2026-02-02 06:39:40,1770010780,0.0207,224.261
2026-02-02 06:39:59,1770010799,0.0207,224.471
2026-02-02 06:40:20,1770010820,0.0207,224.682
2026-02-02 06:40:40,1770010840,0.0227,224.892
2026-02-02 06:40:59,1770010859,0.0227,225.102
2026-02-02 06:41:19,1770010879,0.0227,225.312
2026-02-02 06:41:40,1770010900,0.0227,225.523
2026-02-02 06:42:00,1770010920,0.0227,225.733
2026-02-02 06:42:19,1770010939,0.0227,225.943
2026-02-02 06:42:39,1770010959,0.0227,226.153
2026-02-02 06:43:00,1770010980,0.0227,226.364
2026-02-02 06:43:20,1770011000,0.0227,226.574
2026-02-02 06:43:39,1770011019,0.0222,226.784
2026-02-02 06:43:59,1770011039,0.022,226.994
2026-02-02 06:44:20,1770011060,0.0218,227.205
2026-02-02 06:44:40,1770011080,0.0215,227.415
